user_id,app,item_id,item_label,dimension,raw_value_1_7,score_minus3_plus3,positive_side
U08,Deliveroo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U08,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U08,Deliveroo,9,Veloce/Lento,Efficienza,3,1,left
U08,Deliveroo,10,Originale/Convenzionale,Novità,6,-2,left
U08,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,3,-1,right
U08,Deliveroo,12,Buono/Scarso,Attrattività,6,-2,left
U08,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U08,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U08,Deliveroo,15,Usuale/Moderno,Novità,5,1,right
U08,Deliveroo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U08,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,6,-2,left
U08,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U08,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,4,0,left
U08,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U08,Deliveroo,21,Chiaro/Confuso,Comprensibilità,6,-2,left
U08,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U08,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,6,-2,left
U08,Deliveroo,24,Invitante/Non Invitante,Attrattività,4,0,left
U08,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U08,Deliveroo,26,Conservativo/Innovativo,Novità,3,-1,right
U08,Glovo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U08,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U08,Glovo,3,Creativo/Privo di Fantasia,Novità,2,2,left
U08,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U08,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U08,Glovo,6,Noioso/Appassionante,Stimolazione,6,2,right
U08,Glovo,7,Non Interessante/Interessante,Stimolazione,6,2,right
U08,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,7,3,right
U08,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U08,Glovo,10,Originale/Convenzionale,Novità,1,3,left
U08,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U08,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U08,Glovo,13,Complicato/Facile,Comprensibilità,7,3,right
U08,Glovo,14,Repellente/Attraente,Attrattività,6,2,right
U08,Glovo,15,Usuale/Moderno,Novità,6,2,right
U08,Glovo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U08,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,4,0,left
U08,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U08,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,5,-1,left
U08,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U08,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U08,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U08,Glovo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U08,Glovo,24,Invitante/Non Invitante,Attrattività,2,2,left
U08,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U08,Glovo,26,Conservativo/Innovativo,Novità,6,2,right
U09,Deliveroo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U09,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,7,3,right
U09,Deliveroo,3,Creativo/Privo di Fantasia,Novità,5,-1,left
U09,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U09,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U09,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U09,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U09,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U09,Deliveroo,9,Veloce/Lento,Efficienza,3,1,left
U09,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U09,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U09,Deliveroo,12,Buono/Scarso,Attrattività,3,1,left
U09,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U09,Deliveroo,14,Repellente/Attraente,Attrattività,6,2,right
U09,Deliveroo,15,Usuale/Moderno,Novità,6,2,right
U09,Deliveroo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U09,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U09,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U09,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,1,3,left
U09,Deliveroo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U09,Deliveroo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U09,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,6,2,right
U09,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U09,Deliveroo,24,Invitante/Non Invitante,Attrattività,2,2,left
U09,Deliveroo,25,Congeniale/Ostile,Attrattività,2,2,left
U09,Deliveroo,26,Conservativo/Innovativo,Novità,6,2,right
U09,Glovo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U09,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U09,Glovo,3,Creativo/Privo di Fantasia,Novità,2,2,left
U09,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,4,0,left
U09,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U09,Glovo,6,Noioso/Appassionante,Stimolazione,5,1,right
U09,Glovo,7,Non Interessante/Interessante,Stimolazione,6,2,right
U09,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U09,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U09,Glovo,10,Originale/Convenzionale,Novità,5,-1,left
U09,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U09,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U09,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U09,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U09,Glovo,15,Usuale/Moderno,Novità,6,2,right
U09,Glovo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U09,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U09,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U09,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U09,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U09,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U09,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,6,2,right
U09,Glovo,23,Ordinato/Sovraccarico,Efficienza,2,2,left
U09,Glovo,24,Invitante/Non Invitante,Attrattività,2,2,left
U09,Glovo,25,Congeniale/Ostile,Attrattività,2,2,left
U09,Glovo,26,Conservativo/Innovativo,Novità,6,2,right
U10,Deliveroo,1,Fastidioso/Piacevole,Attrattività,3,-1,right
U10,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,3,-1,right
U10,Deliveroo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U10,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U10,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U10,Deliveroo,6,Noioso/Appassionante,Stimolazione,3,-1,right
U10,Deliveroo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U10,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,4,0,right
U10,Deliveroo,9,Veloce/Lento,Efficienza,3,1,left
U10,Deliveroo,10,Originale/Convenzionale,Novità,3,1,left
U10,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,3,-1,right
U10,Deliveroo,12,Buono/Scarso,Attrattività,4,0,left
U10,Deliveroo,13,Complicato/Facile,Comprensibilità,4,0,right
U10,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U10,Deliveroo,15,Usuale/Moderno,Novità,4,0,right
U10,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U10,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,1,3,left
U10,Deliveroo,18,Attivante/Soporifero,Stimolazione,5,-1,left
U10,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,5,-1,left
U10,Deliveroo,20,Inefficiente/Efficiente,Efficienza,3,-1,right
U10,Deliveroo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U10,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,3,-1,right
U10,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U10,Deliveroo,24,Invitante/Non Invitante,Attrattività,4,0,left
U10,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U10,Deliveroo,26,Conservativo/Innovativo,Novità,3,-1,right
U10,Glovo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U10,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U10,Glovo,3,Creativo/Privo di Fantasia,Novità,1,3,left
U10,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,1,3,left
U10,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U10,Glovo,6,Noioso/Appassionante,Stimolazione,5,1,right
U10,Glovo,7,Non Interessante/Interessante,Stimolazione,6,2,right
U10,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U10,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U10,Glovo,10,Originale/Convenzionale,Novità,1,3,left
U10,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U10,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U10,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U10,Glovo,14,Repellente/Attraente,Attrattività,7,3,right
U10,Glovo,15,Usuale/Moderno,Novità,7,3,right
U10,Glovo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U10,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,1,3,left
U10,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U10,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U10,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U10,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U10,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,6,2,right
U10,Glovo,23,Ordinato/Sovraccarico,Efficienza,2,2,left
U10,Glovo,24,Invitante/Non Invitante,Attrattività,2,2,left
U10,Glovo,25,Congeniale/Ostile,Attrattività,2,2,left
U10,Glovo,26,Conservativo/Innovativo,Novità,7,3,right
U11,Deliveroo,1,Fastidioso/Piacevole,Attrattività,3,-1,right
U11,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,3,-1,right
U11,Deliveroo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U11,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,6,-2,left
U11,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U11,Deliveroo,6,Noioso/Appassionante,Stimolazione,2,-2,right
U11,Deliveroo,7,Non Interessante/Interessante,Stimolazione,2,-2,right
U11,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,3,-1,right
U11,Deliveroo,9,Veloce/Lento,Efficienza,2,2,left
U11,Deliveroo,10,Originale/Convenzionale,Novità,4,0,left
U11,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,4,0,right
U11,Deliveroo,12,Buono/Scarso,Attrattività,5,-1,left
U11,Deliveroo,13,Complicato/Facile,Comprensibilità,2,-2,right
U11,Deliveroo,14,Repellente/Attraente,Attrattività,3,-1,right
U11,Deliveroo,15,Usuale/Moderno,Novità,4,0,right
U11,Deliveroo,16,Sgradevole/Gradevole,Attrattività,2,-2,right
U11,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U11,Deliveroo,18,Attivante/Soporifero,Stimolazione,6,-2,left
U11,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U11,Deliveroo,20,Inefficiente/Efficiente,Efficienza,2,-2,right
U11,Deliveroo,21,Chiaro/Confuso,Comprensibilità,6,-2,left
U11,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U11,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U11,Deliveroo,24,Invitante/Non Invitante,Attrattività,6,-2,left
U11,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U11,Deliveroo,26,Conservativo/Innovativo,Novità,3,-1,right
U11,Glovo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U11,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U11,Glovo,3,Creativo/Privo di Fantasia,Novità,2,2,left
U11,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U11,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U11,Glovo,6,Noioso/Appassionante,Stimolazione,6,2,right
U11,Glovo,7,Non Interessante/Interessante,Stimolazione,6,2,right
U11,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U11,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U11,Glovo,10,Originale/Convenzionale,Novità,2,2,left
U11,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,4,0,right
U11,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U11,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U11,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U11,Glovo,15,Usuale/Moderno,Novità,5,1,right
U11,Glovo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U11,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U11,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U11,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U11,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U11,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U11,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U11,Glovo,23,Ordinato/Sovraccarico,Efficienza,2,2,left
U11,Glovo,24,Invitante/Non Invitante,Attrattività,2,2,left
U11,Glovo,25,Congeniale/Ostile,Attrattività,2,2,left
U11,Glovo,26,Conservativo/Innovativo,Novità,6,2,right
U12,Deliveroo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U12,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,3,-1,right
U12,Deliveroo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U12,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U12,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U12,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U12,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U12,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,3,-1,right
U12,Deliveroo,9,Veloce/Lento,Efficienza,4,0,left
U12,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U12,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U12,Deliveroo,12,Buono/Scarso,Attrattività,6,-2,left
U12,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U12,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U12,Deliveroo,15,Usuale/Moderno,Novità,5,1,right
U12,Deliveroo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U12,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,7,-3,left
U12,Deliveroo,18,Attivante/Soporifero,Stimolazione,6,-2,left
U12,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,5,-1,left
U12,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U12,Deliveroo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U12,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U12,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U12,Deliveroo,24,Invitante/Non Invitante,Attrattività,5,-1,left
U12,Deliveroo,25,Congeniale/Ostile,Attrattività,5,-1,left
U12,Deliveroo,26,Conservativo/Innovativo,Novità,3,-1,right
U12,Glovo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U12,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,7,3,right
U12,Glovo,3,Creativo/Privo di Fantasia,Novità,5,-1,left
U12,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,6,-2,left
U12,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U12,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U12,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U12,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U12,Glovo,9,Veloce/Lento,Efficienza,5,-1,left
U12,Glovo,10,Originale/Convenzionale,Novità,4,0,left
U12,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U12,Glovo,12,Buono/Scarso,Attrattività,4,0,left
U12,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U12,Glovo,14,Repellente/Attraente,Attrattività,4,0,right
U12,Glovo,15,Usuale/Moderno,Novità,5,1,right
U12,Glovo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U12,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,6,-2,left
U12,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U12,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,5,-1,left
U12,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U12,Glovo,21,Chiaro/Confuso,Comprensibilità,5,-1,left
U12,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U12,Glovo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U12,Glovo,24,Invitante/Non Invitante,Attrattività,5,-1,left
U12,Glovo,25,Congeniale/Ostile,Attrattività,5,-1,left
U12,Glovo,26,Conservativo/Innovativo,Novità,4,0,right
U13,Deliveroo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U13,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U13,Deliveroo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U13,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,4,0,left
U13,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U13,Deliveroo,6,Noioso/Appassionante,Stimolazione,5,1,right
U13,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U13,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,4,0,right
U13,Deliveroo,9,Veloce/Lento,Efficienza,2,2,left
U13,Deliveroo,10,Originale/Convenzionale,Novità,3,1,left
U13,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U13,Deliveroo,12,Buono/Scarso,Attrattività,3,1,left
U13,Deliveroo,13,Complicato/Facile,Comprensibilità,3,-1,right
U13,Deliveroo,14,Repellente/Attraente,Attrattività,5,1,right
U13,Deliveroo,15,Usuale/Moderno,Novità,5,1,right
U13,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U13,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U13,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U13,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U13,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U13,Deliveroo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U13,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U13,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U13,Deliveroo,24,Invitante/Non Invitante,Attrattività,2,2,left
U13,Deliveroo,25,Congeniale/Ostile,Attrattività,3,1,left
U13,Deliveroo,26,Conservativo/Innovativo,Novità,5,1,right
U13,Glovo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U13,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,3,-1,right
U13,Glovo,3,Creativo/Privo di Fantasia,Novità,5,-1,left
U13,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,5,-1,left
U13,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U13,Glovo,6,Noioso/Appassionante,Stimolazione,3,-1,right
U13,Glovo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U13,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,4,0,right
U13,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U13,Glovo,10,Originale/Convenzionale,Novità,5,-1,left
U13,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U13,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U13,Glovo,13,Complicato/Facile,Comprensibilità,3,-1,right
U13,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U13,Glovo,15,Usuale/Moderno,Novità,4,0,right
U13,Glovo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U13,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U13,Glovo,18,Attivante/Soporifero,Stimolazione,5,-1,left
U13,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U13,Glovo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U13,Glovo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U13,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U13,Glovo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U13,Glovo,24,Invitante/Non Invitante,Attrattività,3,1,left
U13,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U13,Glovo,26,Conservativo/Innovativo,Novità,5,1,right
U14,Deliveroo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U14,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U14,Deliveroo,3,Creativo/Privo di Fantasia,Novità,6,-2,left
U14,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U14,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U14,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U14,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U14,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U14,Deliveroo,9,Veloce/Lento,Efficienza,4,0,left
U14,Deliveroo,10,Originale/Convenzionale,Novità,4,0,left
U14,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U14,Deliveroo,12,Buono/Scarso,Attrattività,4,0,left
U14,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U14,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U14,Deliveroo,15,Usuale/Moderno,Novità,4,0,right
U14,Deliveroo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U14,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U14,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U14,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U14,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U14,Deliveroo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U14,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U14,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U14,Deliveroo,24,Invitante/Non Invitante,Attrattività,3,1,left
U14,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U14,Deliveroo,26,Conservativo/Innovativo,Novità,4,0,right
U14,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U14,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U14,Glovo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U14,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U14,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U14,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U14,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U14,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U14,Glovo,9,Veloce/Lento,Efficienza,4,0,left
U14,Glovo,10,Originale/Convenzionale,Novità,6,-2,left
U14,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U14,Glovo,12,Buono/Scarso,Attrattività,4,0,left
U14,Glovo,13,Complicato/Facile,Comprensibilità,5,1,right
U14,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U14,Glovo,15,Usuale/Moderno,Novità,4,0,right
U14,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U14,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U14,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U14,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U14,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U14,Glovo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U14,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U14,Glovo,23,Ordinato/Sovraccarico,Efficienza,4,0,left
U14,Glovo,24,Invitante/Non Invitante,Attrattività,4,0,left
U14,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U14,Glovo,26,Conservativo/Innovativo,Novità,4,0,right
U15,Deliveroo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U15,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U15,Deliveroo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U15,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U15,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U15,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U15,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U15,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U15,Deliveroo,9,Veloce/Lento,Efficienza,4,0,left
U15,Deliveroo,10,Originale/Convenzionale,Novità,6,-2,left
U15,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U15,Deliveroo,12,Buono/Scarso,Attrattività,4,0,left
U15,Deliveroo,13,Complicato/Facile,Comprensibilità,6,2,right
U15,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U15,Deliveroo,15,Usuale/Moderno,Novità,2,-2,right
U15,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
